ID,url,headers,sub_headers,text
3,https://lenta.ru/news/2024/04/08/na-ukraine-rasskazali-o-sostoyanii-elektropodstantsiy/,На Украине рассказали о состоянии электростанций,FT: несколько электростанций на Украине почти полностью уничтожены,"Украинские чиновники рассказалиFinancial Times(FT), что несколько электростанций в республике были почти полностью уничтожены. По их словам, нынешний ущерб хуже, чем нанесенный в зимний период 2022-2023 годов. «Украинане предоставила подробностей о масштабах ущерба на каждой электростанции, но официальные лица заявили, что некоторые из них, в том числе в Харьковской области (...), были почти полностью разрушены», — сообщили чиновники о состоянии электроподстанций в республике. Ранее глава компании ДТЭКМаксим Тимченкопризнал, что крупнейшая энергетическая компания республики сможет восстановить урон объектам критической инфраструктуры только с помощью зарубежных поставок. Он подчеркнул, что для устранения повреждений украинская компания использовала почти все свое резервное оборудование, что влияет на сроки восстановления. Также Тимченкорассказалоб ослаблении украинской ПВО за несколько месяцев. По его словам, страна прикладывает много усилий для восстановления поврежденных объектов, но они могут быть разрушены снова всего одной атакойВС России."
3,https://lenta.ru/news/2024/04/08/na-ukraine-rossiyskie-bespilotniki-atakovali-neftebazu/,На Украине российские беспилотники атаковали нефтебазу,«РВ»: в Новоград-Волынском российские дроны уничтожили украинскую нефтебазу,"В Житомирской областиУкраиныроссийские беспилотники атаковали нефтебазу. Об этом сообщаетTelegram-канал «Военкоры Русской Весны» («РВ»). «Мощный удар в Новоград-Волынском: армиейРоссииуничтожена нефтебаза врага. Дроны ""Герань"" ударили по местам хранения ГСМ (горюче-смазочные материалы —прим. ""Ленты.ру"") в  Житомирской области», — рассказали в «РВ». После атаки на объекте начался сильный пожар. По информации «РВ», рядом с местом возгорания ощущается запах горящих нефтепродуктов. Примерно в час ночи 8 апреля в Житомирской областибыла объявленавоздушная тревога. Около 03:40 глава областной военной администрации (ОВА) Виталий Бунечкозаявилоб ее отмене. В понедельник утром глава Житомирской ОВАподтвердилатаку российских дронов на критическую инфраструктуру. По словам чиновника, один объект получил повреждения, в результате происшествия никто не пострадал."
3,https://lenta.ru/news/2024/04/08/zelenskiy-priznal-slozhnuyu-situatsiyu-s-zaschitoy-harkova/,Зеленский признал сложную ситуацию с защитой Харькова,Зеленский призвал Запад поставить больше средств ПВО для защиты Харькова,"ПрезидентУкраиныВладимир Зеленскийпризнал сложную ситуацию с защитойХарьковаот атак с воздуха. Об этом он заявил в своем вечернем обращении, опубликованном вTelegram. Зеленский подчеркнул, что Украине не хватает средств противовоздушной обороны (ПВО), и призвал западных партнеров поставить больше. «Мы ищем возможности дать Харькову больше защиты неба», — отметил он. Ранее британское издание The Economistсообщило, что Российская армия уничтожила несколько систем ПВО Patriot, поставленных ЗападомКиеву. Вооруженные силы Украины использовали эти системы для защиты городов, в том числе Харькова. Зеленский ранеезаявлял, что без военной помощиСШАКиев не сможет ни победить, ни сохранить страну."
3,https://lenta.ru/news/2024/04/08/ofitser-vsu-potreboval-vyseleniya-mirnyh-zhiteley-iz-za-kommunikatsii-s-vs-rossii/,Офицер ВСУ потребовал выселения мирных жителей из-за коммуникации с ВС России,Офицер ВСУ Тищенко: необходимо выселять мирных жителей из-за коммуникации с РФ,"Мирных жителей украинских населенных пунктов возле линии фронта необходимо выселять принудительно, так как они могут взаимодействовать с Вооруженными силами (ВС)России. Об этом заявил офицер третьей штурмовой бригады Вооруженных силУкраины(ВСУ)Сергей Тищенков интервьюYouTube-каналу Ukrainian Witness. Тищенко потребовал принудительно выселять мирных жителей на расстоянии 15 километров от линии фронта, поскольку это является дистанцией артиллерийского огня. Он подчеркнул, что гражданские мешают украинским солдатам оборудовать позиции в жилых зданиях. «И все военные, которые понимают, о чем я говорю, знают, что жители — это коммуникация с противником, это помеха нашим силам», — заявил офицер ВСУ. Он подчеркнул, что в случае недовольства мирных жителей украинские чиновники отказываются прибыть на место из-за близости к линии фронта. Ранее боец ВСУ Андрей Васькинрассказало пыточных подвалах в интервью украинскому изданию «Зеркало недели». Он заявил, что двое якобы представителей Военной службы правопорядка допросили после жалобы врачам, забрали телефон и закрыли в подвале."
3,https://lenta.ru/news/2024/04/08/v-nikolaevskoy-oblasti-soobschili-o-povrezhdenii-lep/,В Николаевской области сообщили о повреждении ЛЭП,ОВА: в Николаевской области повредили ЛЭП,"Линии электропередачи повреждены в Вознесенском районе Николаевской области на югеУкраины. Об этом сообщил глава областной военной администрации (ОВА)Виталий Кимв своемTelegram-канале. Он уточнил, что ЛЭП были повреждены обломками сбитого беспилотника. «В результате обесточены 14 населенных пунктов и один частично», — говорится в сообщении. Он добавил, что в настоящее время ведутся работы по восстановлению электроснабжения. Ким добавил, что в результате происшествия никто не пострадал. Ранее стало известно, что в результате взрывов в Одесской областиповрежденлогистический транспортный объект. Повреждения также получила автозаправочная станция (АЗС). Уточняется, что никто из жителей не пострадал."
3,https://lenta.ru/news/2024/04/08/ekspert-nazval-uslovie-vozobnovleniya-raboty-zaes/,Эксперт назвал условие возобновления работы ЗАЭС,Эксперт Марцинкевич: ЗАЭС возобновит генерацию только при отсутствии диверсий,"Запорожская АЭС (ЗАЭС) возобновит работу, только когда диверсииУкраиныстанут невозможными из-за отодвинувшейся линии фронта. Об этомРИА Новостизаявил главный редактор аналитического онлайн-журнала «Геоэнергетика-Инфо»Борис Марцинкевич. Марцинкевич прокомментировал удары Вооруженных сил Украины (ВСУ) по ЗАЭС. Он подчеркнул, что станция может проработать в режиме остановки блоков столько, сколько необходимо. «Один вариант — линия боевого соприкосновения должна находиться на расстоянии, которое делает невозможным все диверсии и прочее, что устраивает киевский режим», — заявил эксперт. Он назвал остановку генерации энергии верным решением, поскольку из-за атак ВСУ по линиям электропередач реакторам станции пришлось бы резко менять режим работы. Ранее генеральный директорМАГАТЭРафаэль Гроссипрокомментировалудар ВСУ по энергоблоку Запорожской АЭС. Он заявил, что стороны конфликта на Украине должны воздержаться от действий, которые несут угрозу безопасности станции."
3,https://lenta.ru/news/2024/04/08/stalo-izvestno-ob-udare-po-aerodromu-vsu-v-krivorozhskoy-oblasti/,Стало известно об ударе по аэродрому ВСУ в Криворожской области,ТАСС: ВС России нанесли удар по аэродрому ВСУ в Криворожской области,"Российские военные нанесли удар по аэродрому Вооруженных силУкраины(ВСУ) в Долгинцево Криворожской области. Об этом сообщилТАССсо ссылкой на представителя пророссийского подпольяСергея Лебедева. По его словам, сигнал воздушной тревоги в регионе в этот момент не звучал. В январеМинобороны Россиисообщалооб уничтожении склада авиационных боеприпасов на аэродроме в Долгинцево. Удар был нанесен российскими ракетными войсками и артиллерией. 8 апреля российское оборонное ведомствосообщилоо сбросе авиабомбы с универсальными модулями планирования и коррекции (УМПК) на командный пункт ВСУ."
3,https://lenta.ru/news/2024/04/08/v-odesskoy-oblasti-povrezhden-logisticheski-transportnyy-ob-ekt/,В Одесской области после взрывов поврежден объект транспортной логистики,Кипер: в Одесской области повреждены логистический транспортный объект и АЗС,"В результате взрывов в Одесской области поврежден логистический транспортный объект. Об этомрассказалглава областной военной администрацииОлег Киперв Telegram. Он добавил, что повреждения также получила автозаправочная станция (АЗС). Уточняется, что никто из жителей не пострадал. Взрывы в регионепрогремеливечером в воскресенье, 7 апреля. В области также звучал сигнал воздушной тревоги. В ночь на понедельник взрывыраздалисьв Киевской области. В регионе зафиксировали движение беспилотных летательных аппаратов (БПЛА)."
3,https://lenta.ru/news/2024/04/08/gur-ukrainy-priznalo-nesposobnost-unichtozhit-krymskiy-most-stoil-li-zhdat-prekrascheniya-atak-na-etot-ob-ekt/,ГУР Украины признало неспособность уничтожить Крымский мост. Стоит ли ждать прекращения атак на этот объект?,Глава ГУР Украины Буданов заявил об усиленной охране Крымского моста,"Крымский мост остается приоритетной цельюУкраины, но при этом он достаточно хорошо защищен. Это в интервью немецкому телеканалу ARDпризналруководитель Главного управления разведки (ГУР) Минобороны УкраиныКирилл Буданов(внесен в перечень террористов и экстремистовРосфинмониторинга). «Крымский мост хорошо охраняется и обороняется. Но над этим вопросом мы сейчас работаем», — заявил глава ГУР, намекнув таким образом на возможность новых атак на сооружение. Телеканал уточнил, что именно благодаря Буданову проводятся систематические атаки на суда Черноморского флота. При этом одной из задач атак именно на мост является нарушение логистики поставок, в том числе на нужды Вооруженных силРоссии. Это высказывание Будановапрозвучаловсего несколько дней спустя после того, как ГУР анонсировало очередную атаку на Крымский мост. По плануКиева, атака должна состояться в первой половине 2024 года. Тогда в украинской разведке назвали уничтожение моста неизбежным, добавив, что у разведслужбы уже есть «большая часть средств для осуществления этой цели». Предположительно, атака на мост может быть совершена с помощью дронов. При этом The Guardian пишет, что есть серьезные сомнения в том, что Украина способна провести операцию против такой хорошо защищенной цели. Буданов, как отмечается, следует плану, который одобрил украинский президентВладимир Зеленский. План заключается в «минимизации» присутствия России в Черном море. При этом за право совершить теракт на Крымском мосту ГУР «конкурирует» соСлужбой безопасности Украины(СБУ). В частности, это ведомствопризналоответственность за организацию атаки с использованием замаскированных под рулоны тепличной пленки самодельных взрывных устройств в октябре 2022 года. Позднее глава СБУВасилий Малюк(внесен в России в перечень террористов и экстремистов) подчеркнул, что «мост обречен». Глава запорожского общественного движения «Мы вместе с Россией»Владимир Роговпоиронизировал, что на Украине «миньоны у власти» соревнуются, кто из них является самым опасным террористом. Все они, включая Буданова, «выпрыгивают из штанов» в попытке заслужить похвалу от западных хозяев, добавил он. ДепутатГосдумыот крымского регионаМихаил Шереметвысмеялпланы Вооруженных сил Украины (ВСУ) атаковать Крымский мост. По его словам, они не способны реализовать свои угрозы. «Это заявление смахивает на бессильную злобу нацистов. Украинский режим прекрасно понимает, что атака на Крымский мост бессмысленна, он находится под серьезным прикрытием», — заявил он. 1 марта главный редактор RTМаргарита Симоньянопубликоваларасшифровку разговора немецких военных о возможных ударах по Крымскому мосту крылатыми ракетами Taurus. После этого официальный представитель КремляДмитрий Песковнамекнул, что в России любят немцев и не хотят войны. Однако, предупредил он, Россия не будет закрывать глаза на разговоры об ударах по ее территориям."
3,https://lenta.ru/news/2024/04/08/fsb-soobschil-o-razminirovanii-vsu-granitsy-dlya-terroristov-iz-krokusa/,ФСБ сообщил о разминировании ВСУ границы для террористов из «Крокуса»,ФСБ: ВСУ разминировали границу для бежавших из «Крокуса» террористов,"Вооруженные силыУкраины(ВСУ) разминировали границу для совершивших нападение на подмосковный концертный зал «Крокус Сити Холл» террористов. Об этом свидетельствуют записи допроса обвиняемых,опубликованныеПервым каналом. На видео подозреваемые утверждают, что получали указания от некоего Сайфулло. Он же велел им после совершения теракта направляться на Украину, где их должны были переправить через брешь в минном поле на российско-украинской границе. Террористы признались, что им обещали миллион рублей после переезда на Украину. По даннымФСБ, украинские военные и офицеры спецподразделений разминировали свою часть границы. Ранее руководитель Главного управления разведки (ГУР) Минобороны УкраиныКирилл Буданов(внесен в перечень террористов и экстремистовРосфинмониторинга)заявил, чтосчитаетабсурдными заявления о причастностиКиевак случившемуся. По его утверждению, уМосквынет доказательств причастности Украины к теракту. В свою очередь,Следственный комитет РФсвязалтеракт в подмосковном «Крокус Сити Холле» с проведением специальной военной операции (СВО) на Украине."
3,https://lenta.ru/news/2024/04/08/v-dnr-soobschili-ob-unichtozhenii-gruppy-boevikov-azova/,В ДНР сообщили об уничтожении бойцов «Азова» у Часова Яра,Советник главы ДНР Кимаковский: ВС РФ уничтожили бойцов «Азова» у Часова Яра,"Воздушно-космические силы (ВКС)Россииуничтожили большую группу бойцов спецбригады «Азов» (запрещенная в России террористическая организация) на окраинах Часова Яра. Об этом сообщил советник главы Донецкой народной республики (ДНР)Игорь Кимаковский, передаетТАСС. По его словам, большинство солдат находились в жилой застройке. «Уничтожены вместе с опорниками», — заявил Кимаковский. Точное число жертв неизвестно, но не менее нескольких сотен, отметил он. Советник пояснил, что многие из них похоронены под завалами. 7 апреля российские военныевзялипод контроль Богдановку, располагающуюся севернее Часова Яра. Также сообщалось о ликвидации элитного подразделения сил спецоперацийУкраины."
3,https://lenta.ru/news/2024/04/08/strategia/,Падение рейтинга Зеленского связали с авторитарными тенденциями в правлении,Tagesspiegel: рейтинг Зеленского падает из-за непопулярных кадровых перестановок,"Рейтинг одобрения деятельности президентаУкраиныВладимира Зеленскогов стране снизился до 61 процента на фоне проведения масштабной кадровой перестановки и авторитарных тенденций в правлении. Об этомсообщилиопрошенные немецкой газетой Tagesspiegel эксперты. Как отметил австрийский политолог и эксперт в области Восточной Европы иРоссииГерхард Манготт, к началу российской специальной военной операции (СВО) на Украине уровень одобрения украинского лидера составлял более 80 процентов. По словам экспертов, чем более критической становится ситуация на фронте, тем под большее давление попадает Зеленский. Среди причин падения рейтинга, помимо прочего, называются непопулярные в обществе кадровые перестановки и нерешенные проблемы с коррупцией. Кроме того, пишет газета, две трети всех украинцев не доверяют главе офиса ЗеленскогоАндрею Ермаку.  Кроме того, автор статьи привел слова украинского социолога Владимира Паниотто о том, что в за неудачиКиевакто-то должен быть ответственным. «Возможно здесь разыгрывается традиционная схема ""царь хороший, придворные плохие""», — говорится в статье. Ранее Владимир Зеленский заявил, чтопродолжитполитику перестановок в органах власти, отметив, что подобные кадровые решения призваны сделать Офис президента «более функциональным»."
3,https://lenta.ru/news/2024/04/08/v-kievskoy-oblasti-prozvuchali-vzryvy/,В Киевской области прозвучали взрывы,Киевская ОВА: в Киевской области раздались взрывы и сработала система ПВО,"В Киевской области прогремели взрывы и сработала система противовоздушной обороны (ПВО). Об этомсообщаетКиевская областная военная администрация (ОВА) в своем Telegram-канале. Отмечается, что в регионе зафиксировано движение беспилотников. Жителей призвали находиться в укрытиях, а также не выкладывать в сеть фотографии и видеозаписи с работой систем ПВО. Ранее взрывраздалсявКривом Роге. Перед этим в регионе объявляли воздушную тревогу. Вечером 7 апреля взрывыбыли слышныв Одесской области возле города Черноморск."
3,https://lenta.ru/news/2024/04/08/v-krivom-roge-prozvuchal-vzryv/,В Кривом Роге прозвучал взрыв,В Кривом Роге Днепропетровской области прогремел взрыв после воздушной тревоги,"В городе Кривой Рог Днепропетровской областиУкраиныпрогремел взрыв. Об этомсообщаетРБК-Украина. До этого в регионе была объявлена воздушная тревога. Ранее подполье сообщило, что военный аэродром вКривом РогеДнепропетровской области Украины 1 апреля дваждыподвергсяударам со стороны российских войск. По словам активистаСергея Лебедева, на аэродроме размещаются боевые самолеты Вооруженных сил Украины (ВСУ)."
3,https://lenta.ru/news/2024/04/07/ukrainskaya-razvedka-popytalas-otkrestitsya-ot-udarov-po-zaes/,Украинская разведка попыталась откреститься от ударов по ЗАЭС,"В ГУР МО Украины заявили, что Киев не причастен к атакам на ЗАЭС","Представитель Главного управления разведки (ГУР) Министерства обороныУкраиныАндрей Юсовзаявил, чтоКиевне имеет отношения к ударам по Запорожской атомной электростанции (ЗАЭС), которые были зафиксированы 7 апреля. Об этомсообщаетиздание «Украинская правда». «Украина не причастна ни к каким вооруженным провокациям на территории… ЗАЭС», — высказался он. Ранее Вооруженные силы Украины (ВСУ)нанеслиудар по куполу 6-го энергоблока ЗАЭС. На станции сообщили, что критических повреждений и пострадавших в результате атаки нет. Помимо этого, угроз нарушения пределов безопасности или эксплуатации зафиксировано не было. Генеральный директорМеждународного агентства по атомной энергии(МАГАТЭ)Рафаэль Гроссипрокомментировалслучившееся. Он заявил, что стороны конфликта должны воздержаться от действий, которые несут угрозу безопасности ЗАЭС."
3,https://lenta.ru/news/2024/04/07/v-harkovskoy-oblasti-vyskazalis-o-prinuditelnoy-evakuatsii/,В Харьковской области высказались о принудительной эвакуации,Глава Харьковской ОВА Синегубов допустил расширение принудительной эвакуации,"Глава Харьковской областной военной администрации (ОВА)Олег Синегубовзаявил, что руководство допускает возможность расширения принудительной эвакуации местных жителей из северной части региона. Об этом сообщает издание «Страна.ua» в своемTelegram-канале. По его словам, речь идет о приграничных Богодуховском и Харьковском районах. Местные власти рассматривают эвакуацию населения по причине усилившихся обстрелов. Он уточнил, что на данных территориях не осталось детей, но сообщил о проведении дополнительной проверки. Ранее мэрХарьковаИгорь Тереховзаявило разработке плана эвакуации населения из города. Он утверждает, что хотя конкретные планы эвакуации уже имеются, власти еще не намерены их реализовывать. Терехов добавил, что ситуация в Харькове спокойная."
3,https://lenta.ru/news/2024/04/07/sovetnik-kuchmy-obratilsya-k-zelenskomu-iz-za-skandala-s-sirotoy/,Советник Кучмы обратился к Зеленскому из-за скандала с сиротой,Экс-советник Кучмы Соскин призвал Зеленского отреагировать на скандал с сиротой,"Бывший советникЛеонида КучмыОлег Соскинпризвал президентаУкраиныВладимира Зеленскогоотреагировать на скандал с 14-летним сиротой, которого пытались мобилизовать. Свое обращение он опубликовал наYoutube-канале. Он обратил внимание на то, что реакции территориального центра комплектования (ТЦК) также не последовало. «А что ты молчишь, Зеленский, что ж ты молчишь? Такие зверства происходят», — поинтересовался экс-советник Кучмы. Он также предложил задуматься о том, что будет происходить в стране в случае принятия закона о мобилизации. Соскин также отметил, что введение закона о мобилизации станет открытым объявлением гражданской войны. «Вы думаете, люди будут терпеть, они не возьмутся за оружие, вы думаете? Не будут этих уничтожать, которые будут пытаться их задержать?» — вопросил он. Ранее сообщалось, что в селе Приозерное Одесской области сотрудники территориального центра комплектования (ТЦК)попыталисьмобилизовать 14-летнего подростка."
3,https://lenta.ru/news/2024/04/07/stalo-izvestno-o-vzryvah-v-odesskoy-oblasti/,Стало известно о взрывах в Одесской области,«Страна.ua»: в районе Черноморска Одесской области прозвучали взрывы,"Возле города Черноморск в Одесской областиУкраиныпрозвучали взрывы. Об этом пишет издание «Страна.ua» в своемTelegram-канале. Кроме того, в 21:03 по московскому времени в регионе была объявлена воздушная тревога. Ранее координатор николаевского подпольяСергей Лебедевсообщил, что пророссийское подполье уничтожило электрический распределительный щит, обесточив военную часть украинских войск в поселке Авангард. Кроме того, пострадало производство беспилотных летательных аппаратов (БПЛА) для Вооруженных сил Украины (ВСУ) в Хлебодарском подОдессой. 6 апреля в Одессе такжепрогремеливзрывы. Предположительно, был нанесен удар баллистической ракетой. После взрывов в городе начался пожар."
3,https://lenta.ru/news/2024/04/07/na-ukraine-nazvali-prichinu-bolshih-poter-vsu-v-donbasse/,На Украине назвали причину больших потерь ВСУ в Донбассе,Журналист Бутусов: ВСУ несут большие потери из-за отсутствия укреплений,"Подразделения Вооруженных силУкраины(ВСУ) несут в Донбассе большие потери из-за отсутствия укреплений. К такому выводу пришел бывший советник министра обороны Украины, журналистЮрий Бутусов, пишетРИА Новости. Он указал, что Российская армия укрепляет свои линии обороны даже на взятых под свой контроль территориях, тогда как украинское командование мало озабочено этим вопросом. «Именно поэтому, из-за отсутствия оборонных сооружений, у нас большие потери людей, и мы не можем надежно остановить противника», — признал эксперт. Бутусов отметил, что ВСУ лишь месяц назад озаботились фортификационными работами с начала СВО. При этом возводимые укрепления непригодны для защиты личного состава, поскольку не усилены ни бетонными укрытиями, ни маскировкой. 2 апреля премьер-министр УкраиныДенис Шмыгальобъявил, чтоКиеввыделил дополнительно 5,6 миллиарда гривен (13,1 миллиарда рублей) на строительство укреплений. В частности, миллиард гривен (2,3 миллиарда рублей) пойдет на укрепление позиций ВСУ на подконтрольной Киеву территории Запорожской области. 1,5 миллиарда гривен (3,5 миллиарда рублей) будет направлено на фортификационные сооружения в Сумской области."
3,https://lenta.ru/news/2024/04/07/u-chasova-yara-likvidirovali-elitnyy-otryad-spetsnaza-vsu/,У Часова Яра ликвидировали элитный отряд спецназа ВСУ,«МК»: в Киеве забили тревогу после ликвидации элитного отряда ВСУ у Часова Яра,"Российские военнослужащие взяли под контроль Богдановку, располагающуюся севернее города Часов Яр. Кроме того, появились сведения о ликвидации элитного подразделения сил спецоперацийУкраины. Об этом сообщает«Московский комсомолец»(«МК»). БойцамРФпотребовалось около недели, чтобы организовать около Часова Яра плацдарм для ожидающегося штурма. Сообщается, что штурм может начаться, как только «к основному кулаку» стянутся фланги на северо-востоке и юго-западе. Военные корреспонденты тем временем заявили об активной работе артиллерии и авиации, ослабляющих противника. Помимо этого, под удар российских планирующих авиабомб попал элитный отряд спецназа Вооруженных сил Украины (ВСУ). Как утверждается в материале, некоторые из уничтоженных бойцов были награждены лично президентом страныВладимиром Зеленским. Спикер группировки «Хортица» Назар Волошин признал, что применение Россией планирующих бомб поставило под угрозу стратегические высоты вокруг города. О тяжелой ситуации у Часова Яра также заявил и главнокомандующий ВСУАлександр Сырский. Как указывается в публикации, украинские военные оказывают сопротивление российским бойцам, но «удерживать город долго не смогут». Проблема заключается не только в дефиците техники и снарядов, но и в низком «морально-психологическом состоянии солдат». Ранее британский экспертАлександр Меркурисзаявил, что российские войска могут взять город Часов Яр. Он добавил, что взятие населенного пункта может быть трудным, но когда военнослужащие РФ пробьют оборону, обвал произойдет быстро. По словам эксперта, ВСУ будет сложно перебрасывать силы на данный участок фронта."
3,https://lenta.ru/news/2024/04/07/na-ukraine-prizvali-zelenskogo-molchat-iz-za-reaktsii-grazhdan-na-ego-rechi/,На Украине призвали Зеленского молчать из-за реакции граждан на его речи,Дипломат Щербак: речи Зеленского о положении Украины вгоняют граждан в депрессию,"ПрезидентУкраиныВладимир Зеленскийдолжен перестать говорить о сложном положении страны, поскольку его заявления порождают пессимизм. С таким призывом к главе государстваобратилсяэкс-посол республики вСШАЮрий Щербакв эфире телеканала «Прямой». Он отметил, что подобными высказываниями Зеленский пытается вызывать страх и тревогу у Запада, однако они негативно влияют на украинцев, которые и так подавлены. «Мы жаждем каких-то хороших новостей, а их все нет и нет», — посетовал дипломат. По его мнению, жаловаться на тяжелую ситуацию украинскому лидеру стоит в личной беседе с главой СШАДжо Байденом. «Президент должен или молчать, или такие вещи публично не объявлять», — считает Щербак. Ранее Зеленскийпредупредил, что Украина не сможет ни победить в конфликте сРоссией, ни сохранить свою страну, если США перестанут ей помогать. Он также попросил лидеров общественного мнения на Западе активнее доносить до национальных правительств позициюКиевао проблемах финансирования Украины."
3,https://lenta.ru/news/2024/04/07/nechm/,Стало известно о проблеме ВСУ на передовой,Forbes: ВСУ не хватает снарядов для ведения огня по российским войскам,"Вооруженным силамУкраины(ВСУ) не хватает снарядов для ведения огня по российским войскам на передовой. ОбсообщаетForbes. Как стало известно изданию, после прекращения американской помощи число снарядов, которые выпускают украинские артиллерийские батареи, сократилось с шести тысяч в день до тысячи. В то же время российские батареи продолжают выстреливать почти шесть тысяч снарядов в день. «Испытывая нехватку боеприпасов, украинцы часто замечали российские штурмовые группы, но были бессильны перед ними», — отмечается в статье. Американский журнал также указал, что проблема с боеприпасами стала одной из главных причин отступления ВСУ из Авдеевки. Ранее спикер Палаты представителейКонгресса СШАМайк Джонсонпообещалне медлить с предоставлениемКиевув качестве помощи десятков миллиардов долларов в апреле."
